0087,D,羽地 登志晃,FW,那智,优等生,标准１,早熟３,标准５
0088,E,冈本 昌弘,GK,高梨,普通,早熟２,标准５,标准２
0089,E,野本 安启,DMF,岩城,乐天派,标准５,标准５,早熟３
008A,F,椎原 拓也,OMF,那智,普通,标准２,早熟３,标准２
008B,F,水野 晃树,SMF,东条,普通,标准２,标准３,标准２
008C,E,市原 充喜,FW,御厨,普通,标准５,标准２,标准１
008D,B,南 雄太,GK,御厨,沉默寡言,标准１,标准３,标准２
008E,C,渡边 毅,CDF,鬼茂,主将,标准４,标准１,标准１
008F,B,永田 充,CDF,御厨,主将,标准５,早熟３,早熟３
0090,C,近藤 直也,CDF,鬼茂,沉默寡言,早熟３,标准４,标准３
0091,A,杜杜,DMF,东条,乐天派,标准２,早熟３,标准３
0092,A,明神 智和,DMF,萩原,普通,标准２,标准３,标准４
0093,B,里卡尔吉尼奥,OMF,那智,贪财,早熟３,标准２,标准２
0094,B,平山 智规,SMF,东条,普通,早熟３,标准５,标准５
0095,B,下平 隆宏,DMF,鬼茂,主将,早熟３,标准５,标准２
0096,B,山下 芳辉,FW,御厨,主将,标准１,标准４,标准４
0097,C,玉田 圭司,FW,高梨,普通,早熟２,早熟２,标准５
0098,D,中泽 聪太,CDF,岩城,普通,标准５,早熟３,标准５
0099,B,赫伯特 Z,OMF,那智,贪财,早熟３,标准２,标准２
009A,D,谷泽 达也,OMF,御厨,沉默寡言,标准１,标准４,早熟２
009B,C,矢野 贵章,FW,东条,贪财,早熟３,标准４,标准３
009C,E,清水 健太,GK,高梨,普通,早熟２,早熟２,早熟２
009D,C,根引 谦介,CDF,高梨,普通,标准１,标准３,标准３
009E,B,萨川 了洋,CDF,东条,普通,标准２,标准２,标准１
009F,C,加藤 望,OMF,御厨,主将,标准４,标准４,晩成２
00A0,C,增田 忠俊,OMF,高梨,普通,早熟３,早熟３,早熟３
00A1,D,田卤上 信也,SMF,岩城,优等生,标准２,早熟３,早熟３
00A2,D,永井 俊太,DMF,那智,普通,标准２,标准２,标准３
00A3,D,大谷 秀和,DMF,岩城,乐天派,早熟２,标准１,早熟３
00A4,C,宇野泽 佑次,FW,萩原,优等生,标准１,标准１,标准４
00A5,E,诺古奇平托,GK,那智,贪财,持续２,早熟２,早熟３
00A6,D,落合 正幸,DMF,高梨,优等生,标准２,标准１,标准２
00A7,C,茂原 岳人,DMF,鬼茂,优等生,标准５,标准５,早熟３
00A8,E,菅沼 实,FW,东条,普通,标准１,早熟３,标准３
00A9,D,小峰 隆幸,CDF,那智,贪财,标准５,早熟３,标准５
00AA,A,土肥 洋一,GK,高梨,乐天派,标准２,标准３,早熟３
00AB,A,加地 亮,SDF,岩城,乐天派,标准１,标准１,标准１
00AC,A,茂庭 照幸,CDF,高梨,优等生,早熟２,早熟３,标准５
00AD,B,吉恩,CDF,御厨,沉默寡言,标准１,标准４,标准３
00AE,C,金泽 净,SDF,岩城,乐天派,标准１,标准２,标准３
00AF,B,三浦 文丈,DMF,萩原,普通,早熟２,标准１,标准２
00B0,B,宫泽 正史,DMF,萩原,普通,早熟３,标准２,早熟３
00B1,A,石川 直宏,SMF,萩原,普通,早熟２,标准３,标准１
00B2,B,户田 光洋,SMF,岩城,贪财,早熟３,标准２,标准２
00B3,B,凯利,OMF,东条,普通,标准１,标准４,标准１
00B4,A,卢卡斯,FW,岩城,贪财,早熟２,标准５,标准２
00B5,C,藤山 龙仁,SDF,高梨,普通,早熟３,早熟３,标准２
00B6,B,今野 泰幸,DMF,鬼茂,优等生,早熟３,早熟３,标准２
00B7,D,铃木 规郎,SMF,鬼茂,普通,标准２,早熟３,早熟３
00B8,C,阿部 吉朗,FW,萩原,普通,标准４,早熟３,早熟３
00B9,D,盐田 仁史,GK,御厨,普通,标准３,标准２,标准３
00BA,D,增岛 龙也,CDF,那智,优等生,标准５,早熟３,标准５
00BB,E,前田 和也,CDF,岩城,贪财,标准４,标准４,晩成２
00BC,D,吴 章银,SMF,御厨,贪财,标准１,早熟２,标准２
00BD,D,马场 忧太,OMF,高梨,普通,早熟３,标准５,标准５
00BE,E,大谷 圭志,DMF,鬼茂,优等生,超早熟,早熟２,标准３
00BF,D,梶山 阳平,DMF,那智,优等生,标准２,标准２,标准１
00C0,D,小林 成光,SMF,萩原,沉默寡言,早熟２,标准５,标准２
00C1,D,近藤 佑介,FW,高梨,乐天派,标准３,早熟３,标准２
00C2,E,近藤 健一,GK,御厨,乐天派,标准３,标准１,标准２
00C3,F,中村 亮,SDF,那智,沉默寡言,标准１,标准１,标准１
00C4,D,松本 昂聪,CDF,那智,普通,早熟２,早熟２,标准５
00C5,E,李 忠成,FW,那智,主将,标准１,早熟３,标准５
00C6,B,高木 义成,GK,岩城,贪财,标准２,标准２,标准３
00C7,A,乌贝达,CDF,御厨,主将,标准４,晩成２,晩成２
00C8,B,米山 笃志,CDF,东条,普通,早熟３,标准５,标准２
00C9,B,三浦 淳宏,SDF,东条,普通,标准２,早熟３,标准３
00CA,D,柳泽 将之,SDF,高梨,普通,标准１,标准２,标准２
00CB,A,山田 卓也,DMF,东条,普通,标准４,标准４,标准４
00CC,B,林 健太郎,DMF,鬼茂,优等生,标准１,标准３,标准４
00CD,B,乌戈,OMF,御厨,贪财,早熟３,标准２,标准２
00CE,B,平野 孝,SMF,那智,普通,早熟３,标准２,标准４
00CF,A,姆博马,FW,御厨,主将,标准１,标准４,标准４
00D0,C,樱井 直人,FW,那智,贪财,标准２,早熟３,标准３
00D1,C,小林 大悟,SMF,鬼茂,主将,早熟３,早熟３,早熟３
00D2,C,小林 庆行,DMF,萩原,普通,标准４,晩成２,标准４
00D3,B,平本 一树,FW,岩城,乐天派,早熟３,标准５,早熟３
00D4,E,饭尾 一庆,FW,萩原,优等生,标准２,标准２,标准３
00D5,C,水原 大树,GK,萩原,普通,标准２,标准３,标准２
00D6,C,富泽 清太郎,CDF,萩原,普通,标准３,标准２,标准１
00D7,E,相马 崇人,SDF,东条,贪财,早熟３,标准４,标准３
00D8,F,户川 健太,CDF,鬼茂,普通,早熟３,标准５,标准３
00D9,D,一柳 梦吾,SDF,那智,乐天派,早熟３,早熟３,标准３
00DA,D,根占 真伍,DMF,高梨,优等生,早熟３,早熟３,标准３
00DB,F,小野 雄平,DMF,东条,普通,标准３,标准５,标准５
00DC,D,久场 政朋,SMF,那智,沉默寡言,早熟３,标准１,标准２
00DD,D,玉乃 淳,OMF,岩城,普通,标准５,早熟２,标准３
00DE,F,常泽 聪,GK,东条,优等生,标准４,标准１,标准１
00DF,A,榎本 达也,GK,高梨,乐天派,标准２,标准３,标准２
00E0,B,杜托,SDF,御厨,主将,标准４,晩成２,标准４
00E1,A,松田 直树,CDF,东条,主将,标准１,标准１,早熟３
00E2,A,中泽 佑二,CDF,东条,普通,标准３,标准１,标准１
00E3,A,柳 相铁,SDF,东条,普通,标准１,标准１,标准３
00E4,B,那须 大亮,DMF,岩城,普通,早熟３,早熟３,早熟３
00E5,B,远藤 彰弘,DMF,鬼茂,沉默寡言,标准１,标准１,标准１
00E6,A,佐藤 由纪彦,SMF,岩城,普通,早熟３,早熟３,标准１
00E7,A,奥 大介,OMF,萩原,普通,标准４,标准２,标准１
00E8,A,久保 龙彦,FW,御厨,沉默寡言,标准２,标准３,标准４
00E9,A,安 贞焕,FW,岩城,优等生,标准２,标准４,标准４
00EA,B,波户 康广,SDF,东条,优等生,早熟３,标准１,标准５
00EB,B,中西 永辅,CDF,萩原,普通,标准５,标准１,标准２
00EC,B,坂田 大辅,FW,御厨,主将,早熟２,早熟２,标准２
00ED,B,上野 良治,DMF,东条,普通,标准１,标准１,标准４
00EE,C,榎本 哲也,GK,鬼茂,沉默寡言,早熟３,标准２,标准５
00EF,C,田中 隼磨,SMF,东条,普通,早熟３,早熟３,标准２
00F0,C,清水 范久,FW,东条,普通,标准１,标准３,标准３
00F1,C,栗原 勇藏,CDF,萩原,普通,标准３,早熟２,早熟２
00F2,D,大桥 正博,SMF,那智,普通,标准２,标准３,标准４
00F3,C,安永 聪太郎,FW,那智,普通,标准１,标准５,晩成２
00F4,E,金子 勇树,OMF,东条,普通,早熟２,标准５,标准５
00F5,D,原 信生,SMF,东条,贪财,标准１,标准１,标准４
00F6,C,阿部 佑大朗,FW,高梨,普通,早熟３,晩成２,晩成２
00F7,C,下川 健一,GK,东条,普通,标准５,标准１,标准４
00F8,D,河合 龙二,CDF,岩城,贪财,标准５,标准５,早熟２
00F9,E,北野 翔,FW,御厨,普通,早熟２,早熟３,标准２
00FA,E,山崎 雅人,FW,东条,普通,早熟３,早熟３,标准５
00FB,E,山濑 幸宏,SMF,御厨,沉默寡言,早熟３,标准４,早熟２
00FC,C,佐藤 浩,GK,鬼茂,沉默寡言,标准４,晩成２,标准１
00FD,B,黑河 贵矢,GK,高梨,普通,早熟３,标准５,早熟３
00FE,B,池田 升平,CDF,御厨,贪财,标准２,标准２,早熟３
00FF,A,森冈 隆三,CDF,鬼茂,主将,标准１,标准４,标准４
0100,C,鹤见 智美,CDF,萩原,普通,标准１,标准３,标准１
0101,A,市川 大佑,SMF,那智,普通,早熟２,早熟３,标准２
0102,B,伊东 辉悦,DMF,东条,普通,标准１,标准１,标准３
0103,B,法比尼奥,DMF,萩原,普通,标准４,标准１,标准１
0104,B,泽登 正朗,OMF,萩原,普通,标准４,标准４,晩成１
0105,B,阿罗约,OMF,那智,主将,标准４,晩成２,晩成２
0106,B,北岛 秀朗,FW,东条,普通,标准２,标准１,晩成２
0107,B,贾梅利,FW,岩城,贪财,早熟３,标准５,标准２
0108,C,平冈 直起,SMF,那智,贪财,标准１,晩成１,晩成２
0109,C,平松 康平,SMF,御厨,沉默寡言,早熟３,标准３,标准１
010A,D,太田 圭辅,SMF,御厨,普通,早熟３,标准２,标准１
010B,C,久保山 由清,FW,岩城,优等生,标准１,标准４,标准１
010C,C,西部 洋平,GK,岩城,优等生,标准２,标准２,标准２
010D,C,齐藤 俊秀,CDF,那智,普通,标准１,标准１,标准４
010E,C,吉田 康弘,DMF,岩城,贪财,标准１,标准４,标准３
010F,D,高木 纯平,SMF,高梨,乐天派,标准２,标准２,标准２
0110,D,高木 和道,CDF,鬼茂,主将,标准５,早熟２,早熟３
0111,D,阿部 文一朗,FW,东条,乐天派,标准２,标准２,标准２
0112,D,村松 润,SMF,御厨,沉默寡言,标准５,标准５,标准５
0113,D,铃木 隼人,SMF,阿见,沉默寡言,标准５,早熟２,早熟３
0114,E,杉山 浩太,DMF,萩原,普通,早熟３,标准５,标准１
0115,C,真田 雅则,GK,那智,普通,标准２,标准３,标准３
0116,F,和田 拓三,SDF,那智,普通,标准１,标准１,标准１
0117,E,高林 佑树,DMF,东条,乐天派,标准４,标准４,标准２
0118,E,山本 海人,GK,御厨,优等生,早熟３,超晩２,标准３
0119,F,前田 高孝,FW,萩原,沉默寡言,早熟３,标准５,标准１
011A,D,鹤田 达也,GK,那智,贪财,标准５,早熟３,早熟２
011B,C,佐藤 洋平,GK,高梨,普通,标准４,晩成２,晩成２
011C,A,铃木 秀人,CDF,东条,主将,标准１,标准４,标准１
011D,A,田中 诚,CDF,萩原,优等生,标准４,标准１,标准３
011E,B,山西 尊裕,CDF,高梨,普通,标准２,早熟３,标准３
011F,A,服部 年宏,DMF,东条,普通,标准１,标准４,标准４
0120,A,福西 崇史,DMF,高梨,普通,标准２,标准１,早熟３
0121,A,名波 浩,DMF,鬼茂,普通,标准１,标准４,持续１
0122,B,西 纪宽,SMF,萩原,普通,标准５,标准２,早熟２
0123,A,藤田 俊哉,OMF,萩原,普通,标准４,标准２,标准１
0124,A,中山 雅史,FW,萩原,普通,标准４,持续２,晩成２
0125,A,格拉乌,FW,阿见,主将,标准４,标准１,晩成２
0126,D,菊地 直哉,CDF,萩原,普通,标准２,标准３,标准１
0127,C,河村 崇大,SMF,鬼茂,主将,早熟２,标准３,标准２
0128,C,成冈 翔,OMF,东条,沉默寡言,标准２,标准３,标准３
0129,B,前田 辽一,FW,高梨,普通,标准２,标准３,标准４
012A,C,山本 浩正,GK,高梨,乐天派,早熟３,早熟３,早熟３
012B,D,上本 大海,CDF,高梨,普通,标准２,标准２,早熟３
012C,B,川口 信男,FW,萩原,优等生,早熟３,早熟３,标准２
012D,C,森下 仁志,DMF,御厨,普通,标准４,晩成２,标准１
012E,D,大井 健太郎,CDF,鬼茂,普通,标准４,标准３,标准３
012F,D,卡伦 罗伯特,FW,东条,优等生,标准２,标准２,标准２
0130,C,西野 泰正,FW,萩原,普通,标准３,标准３,标准２
0131,E,船谷 圭佑,SMF,御厨,沉默寡言,标准３,早熟３,标准１
0132,B,加维昂,DMF,萩原,贪财,标准４,标准１,标准１
0133,D,高原 寿康,GK,萩原,普通,早熟３,标准２,标准１
0134,E,太田 吉彰,SMF,高梨,乐天派,标准３,标准２,标准３
0135,E,松下 幸平,CDF,岩城,普通,标准４,标准４,晩成２
0136,D,加贺 健一,CDF,那智,沉默寡言,标准１,标准３,标准３
0137,E,松井 谦弥,GK,萩原,优等生,标准２,标准１,标准１
0138,A,酋崎 正刚,GK,东条,普通,标准２,早熟３,晩成２
0139,A,秋田 丰,CDF,御厨,沉默寡言,晩成２,晩成２,标准１
013A,B,帕纳迪奇,CDF,御厨,普通,标准４,标准１,标准４
013B,C,古贺 正纮,CDF,鬼茂,普通,标准２,标准２,标准３
013C,C,大森 征之,DMF,岩城,优等生,标准４,标准４,晩成２
013D,B,中村 直志,OMF,高梨,主将,早熟３,标准５,标准２
013E,B,岩本 辉雄,SMF,岩城,主将,标准１,标准１,标准１
013F,B,大野 敏隆,OMF,鬼茂,优等生,标准１,标准３,标准３
0140,B,泷泽 邦彦,SMF,鬼茂,优等生,标准１,标准３,标准３
0141,B,马克斯,FW,东条,普通,标准１,标准２,标准４
0142,A,韦斯利,FW,东条,普通,标准１,标准４,标准４
0143,C,海本 幸治郎,SDF,那智,普通,标准１,标准３,标准２
0144,C,角田 诚,CDF,东条,沉默寡言,早熟３,早熟３,标准２
0145,C,郑 容台,DMF,那智,普通,标准２,早熟３,早熟３
0146,C,冈山 哲也,OMF,那智,优等生,标准４,标准１,标准４
0147,C,川岛 永嗣,GK,御厨,普通,早熟３,早熟３,标准５
0148,C,中谷 勇介,SDF,御厨,乐天派,标准４,晩成２,标准４
0149,D,藤田 泰成,SDF,萩原,主将,标准５,早熟２,标准５
014A,B,海本 庆治,CDF,高梨,贪财,标准１,标准４,晩成１
014B,C,吉村 圭司,DMF,高梨,普通,早熟３,早熟３,标准５
014C,E,森 敬史,SMF,萩原,普通,标准３,早熟３,早熟３
014D,E,渡边 圭二,SMF,那智,优等生,标准２,标准３,早熟３
014E,C,山口 庆,DMF,御厨,普通,标准５,标准１,标准４
014F,D,氏原 良二,FW,御厨,普通,标准４,标准４,标准１
0150,D,本田 征治,GK,御厨,贪财,标准１,标准４,标准１
0151,E,深津 康太,CDF,御厨,普通,标准３,标准３,标准２
0152,D,北村 隆二,OMF,高梨,普通,标准２,标准２,标准３
0153,E,平林 辉良宽,OMF,鬼茂,沉默寡言,标准２,标准２,标准５
0154,D,森山 泰行,FW,鬼茂,沉默寡言,标准５,标准４,标准１
0155,E,广野 耕一,GK,那智,贪财,晩成２,超早熟,标准３
0156,C,平井 直人,GK,那智,贪财,标准１,标准１,标准３
0157,C,萩村 滋则,CDF,萩原,优等生,标准４,标准４,晩成２
0158,B,手岛 和希,CDF,东条,普通,标准１,标准１,标准３
0159,C,铃木 悟,CDF,那智,贪财,标准４,标准１,标准４
015A,D,森 勇介,SMF,高梨,主将,标准１,晩成２,标准３
015B,C,比修,DMF,高梨,普通,标准４,标准４,晩成２
015C,C,齐藤 大介,DMF,高梨,普通,标准５,标准２,标准１
015D,C,中払 大介,OMF,那智,贪财,标准１,标准１,标准３
015E,B,松井 大辅,OMF,高梨,贪财,早熟３,标准３,标准１
015F,A,崔 龙洙,FW,高梨,贪财,标准２,早熟３,标准３
0160,A,黑部 光昭,FW,御厨,沉默寡言,早熟３,标准３,标准１
0161,C,中村 忠,SDF,高梨,乐天派,标准２,标准４,标准４
0162,C,富田 晋矢,SMF,高梨,普通,早熟２,标准５,标准２
0163,D,热田 真,OMF,那智,普通,标准５,标准１,标准１
0164,C,田原 丰,FW,那智,优等生,早熟３,早熟３,标准５
0165,D,西村 弘司,GK,东条,普通,早熟３,标准４,标准５
0166,C,铃木 和裕,CDF,萩原,优等生,早熟３,标准２,标准５
0167,C,辻本 茂辉,CDF,东条,普通,早熟３,标准５,标准５
0168,C,石丸 清隆,DMF,东条,普通,早熟３,标准２,早熟３
0169,C,金 徒均,DMF,萩原,普通,标准４,标准１,标准１
016A,E,中山 博贵,OMF,那智,普通,标准２,早熟３,标准４
016B,E,美尾 敦,SMF,高梨,优等生,早熟３,标准４,标准４
016C,C,原 龙太,FW,御厨,沉默寡言,早熟２,标准５,标准５
016D,E,小原 升,FW,那智,贪财,早熟２,早熟２,标准１
016E,D,上野 秀章,GK,那智,普通,标准５,早熟２,标准２
016F,E,渡边 大刚,SMF,鬼茂,乐天派,早熟２,早熟３,标准２
0170,E,前川 正行,DMF,岩城,优等生,标准５,标准２,标准３
0171,E,六车 拓也,OMF,鬼茂,普通,标准４,标准１,早熟３
0172,E,山田 正道,DMF,岩城,优等生,标准２,标准３,标准１
0173,E,桥田 聪司,GK,那智,普通,标准１,标准１,标准４
0174,C,松代 直树,GK,御厨,普通,早熟３,早熟３,标准２
0175,C,实好 礼忠,CDF,阿见,沉默寡言,标准４,晩成２,标准４
0176,A,宫本 恒靖,CDF,鬼茂,普通,标准２,标准４,标准１
0177,C,山口 智,CDF,东条,主将,标准１,标准４,标准３
0178,C,渡边 光辉,SMF,岩城,主将,标准５,标准２,标准２
0179,B,西吉克雷,DMF,鬼茂,主将,早熟３,标准３,标准１
017A,A,远藤 保仁,DMF,东条,普通,早熟２,标准２,标准５
017B,B,二川 孝广,OMF,萩原,优等生,标准５,标准２,标准４
